reactionEnergy,Unnamed: 0,φ,Nd1,Np0,Out_e0,Out_e1,ψ1,First_IE0,CN,L_bond,R0,ΔGH,idx
1.673840925,10938,0.0,0.0,4.242641,4.472136,4.728708,2.458335,9.831129,4.0,2.306555,1.114675,1.673840925,9677
-0.889286528,10939,3.007518796992481,2.0,6.0,4.0,4.0,1.33,6.84,6.954545455,2.159074,1.75,-0.889286528,9678
-0.437377535,10940,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,2.0,2.001708,1.75,-0.437377535,9679
-0.799665145,10941,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.935537,1.54,-0.799665145,9680
-0.797929875,10942,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.933012,1.54,-0.797929875,9681
-0.799371415,10944,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.929449,1.54,-0.799371415,9682
0.509343065,10945,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,0.666666667,1.90528,1.75,0.509343065,9683
-0.799386315,10946,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.930988,1.54,-0.799386315,9684
-0.808339775,10947,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.925093,1.54,-0.808339775,9685
-0.799714115,10948,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.930368,1.54,-0.799714115,9686
-0.808388865,10949,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.925073,1.54,-0.808388865,9687
-0.174645575,10950,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.749432,1.54,-0.174645575,9688
-0.793483115,10951,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931334,1.54,-0.793483115,9689
-0.807303145,10952,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.928575,1.54,-0.807303145,9690
1.560699605,10953,0.0,2.0,3.0,5.0,4.0,1.3,14.534,3.0,2.784957,0.71,1.560699605,9691
-0.351422317,10956,34.04255319148936,8.0,6.0,10.0,10.0,1.88,7.635,6.954545455,1.71943,1.24,-0.351422317,9692
-1.004390615,10957,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,1.333333333,1.87091,1.75,-1.004390615,9693
-0.799386305,10958,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.930988,1.54,-0.799386305,9694
0.073949521,10959,6.0,3.0,6.0,5.0,5.0,1.5,7.89,7.5,1.797334,1.7,0.073949521,9695
-1.409087465,10960,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.6,2.128779,1.54,-1.409087465,9696
-0.734972195,10961,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.924981,1.54,-0.734972195,9697
-0.387635595,10962,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.751658,1.54,-0.387635595,9698
-0.580234425,10963,0.0,4.0,3.0,5.0,6.0,2.16,14.534,3.0,1.025117,0.71,-0.580234425,9699
-0.799665995,10964,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931197,1.54,-0.799665995,9700
-0.860943105,10965,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.932169,1.54,-0.860943105,9701
-0.388353105,10967,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.754764,1.54,-0.388353105,9702
-0.388531795,10968,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.754756,1.54,-0.388531795,9703
-0.861139935,10969,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.932658,1.54,-0.861139935,9704
-0.862814715,10970,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.933043,1.54,-0.862814715,9705
-0.388531785,10971,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.754751,1.54,-0.388531785,9706
-0.861231915,10972,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.933193,1.54,-0.861231915,9707
-0.387837305,10973,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.755371,1.54,-0.387837305,9708
-1.070919975,10974,0.0,0.0,4.0,6.0,6.817316,3.103863,13.618,1.5,1.015705,0.66,-1.070919975,9709
-1.408224045,10975,0.0,0.0,4.0,6.0,6.0,3.44,13.618,1.333333333,1.016948,0.66,-1.408224045,9710
-0.131394875,10976,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.75089,1.54,-0.131394875,9711
-0.808392895,10978,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.92513,1.54,-0.808392895,9712
-0.862814715,10979,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.933046,1.54,-0.862814715,9713
-0.861231915,10980,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.933195,1.54,-0.861231915,9714
-0.793483125,10981,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931335,1.54,-0.793483125,9715
-0.859999655,10982,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.935793,1.54,-0.859999655,9716
-0.863261735,10983,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931765,1.54,-0.863261735,9717
-0.549715605,10984,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,2.4,1.92602,1.54,-0.549715605,9718
-0.547316205,10985,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,2.4,1.925968,1.54,-0.547316205,9719
-0.733796075,10986,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.92514,1.54,-0.733796075,9720
-0.007036885,10987,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,4.0,1.74105,1.54,-0.007036885,9721
-0.007036875,10989,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,4.0,1.741053,1.54,-0.007036875,9722
-0.733796065,10990,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.925139,1.54,-0.733796065,9723
-0.137093925,10991,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,2.0,1.73827,1.54,-0.137093925,9724
-0.862186045,10992,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.930268,1.54,-0.862186045,9725
-0.735209865,10993,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.922484,1.54,-0.735209865,9726
0.88358653,10994,41.968911917098445,9.0,6.0,11.0,11.0,1.93,7.576,7.5,1.688625,1.45,0.88358653,9727
0.443203869,10995,41.968911917098445,9.0,6.0,11.0,11.0,1.93,7.576,6.954545455,1.957193,1.45,0.443203869,9728
-0.851870885,10996,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.6,2.127597,1.54,-0.851870885,9729
-0.387635595,10997,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.751651,1.54,-0.387635595,9730
-0.645657365,10998,0.0,4.0,3.0,5.0,6.0,2.16,14.534,3.333333333,1.027764,0.71,-0.645657365,9731
-0.388353115,11000,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.333333333,1.754766,1.54,-0.388353115,9732
-0.862186035,11001,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.930269,1.54,-0.862186035,9733
0.381428311,11002,41.968911917098445,9.0,6.0,11.0,11.0,1.93,7.576,5.777777778,1.852378,1.45,0.381428311,9734
-0.576271095,11003,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,2.0,1.870421,1.75,-0.576271095,9735
-1.210418145,11004,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,2.0,2.023038,1.75,-1.210418145,9736
-0.440992185,11005,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,2.0,1.91026,1.75,-0.440992185,9737
-0.181812597,11006,28.070175438596493,8.0,6.0,10.0,10.0,2.28,9.0,7.5,1.87086,1.36,-0.181812597,9738
-0.23724076,11007,28.070175438596493,8.0,6.0,10.0,10.0,2.28,9.0,7.5,1.560253,1.36,-0.23724076,9739
-0.352500228,11008,34.04255319148936,8.0,6.0,10.0,10.0,1.88,7.635,6.954545455,1.71429,1.24,-0.352500228,9740
-0.580234415,11011,0.0,4.0,3.0,5.0,6.0,2.16,14.534,3.0,1.025116,0.71,-0.580234415,9741
-0.649872605,11012,0.0,4.0,3.0,5.0,6.0,2.16,14.534,3.285714286,1.025904,0.71,-0.649872605,9742
0.862897881,11013,56.17977528089887,10.0,1.0,3.0,3.0,1.78,5.786,6.954545455,2.123002,1.42,0.862897881,9743
-0.321843201,11014,21.491228070175442,7.0,6.0,9.0,9.0,2.28,7.46,6.954545455,1.870357,1.42,-0.321843201,9744
0.027565595,11015,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.717904,1.26,0.027565595,9745
-0.799494065,11016,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.932868,1.54,-0.799494065,9746
-0.375327505,11017,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.72816,1.26,-0.375327505,9747
-0.799955635,11018,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.935761,1.54,-0.799955635,9748
-0.090318145,11019,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.50823,1.26,-0.090318145,9749
-0.375615565,11020,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.727022,1.26,-0.375615565,9750
0.031222719,11022,42.631578947368425,9.0,6.0,11.0,11.0,1.9,7.726,6.954545455,1.759033,1.32,0.031222719,9751
-0.800784405,11023,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.929543,1.54,-0.800784405,9752
0.027565605,11024,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.717902,1.26,0.027565605,9753
-0.362693645,11025,21.491228070175442,7.0,6.0,9.0,9.0,2.28,7.46,6.954545455,1.872846,1.42,-0.362693645,9754
-0.063212047,11026,21.491228070175442,7.0,6.0,9.0,9.0,2.28,7.46,7.5,1.578963,1.42,-0.063212047,9755
0.441128661,11027,41.968911917098445,9.0,6.0,11.0,11.0,1.93,7.576,7.5,1.943808,1.45,0.441128661,9756
-0.424275515,11028,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.673749,1.26,-0.424275515,9757
0.519769295,11029,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.5403,1.26,0.519769295,9758
-0.372715745,11030,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.728229,1.26,-0.372715745,9759
-0.424222995,11031,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.680964,1.26,-0.424222995,9760
-0.164778865,11033,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,0.833333333,1.517967,1.26,-0.164778865,9761
-0.341116277,11035,25.654450261780106,7.0,6.0,9.0,9.0,1.91,7.16,7.5,1.751156,1.26,-0.341116277,9762
-0.805539615,11036,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931126,1.54,-0.805539615,9763
-0.099059325,11037,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.505349,1.26,-0.099059325,9764
-0.316183709,11038,22.27272727272727,7.0,6.0,9.0,9.0,2.2,9.1,7.5,1.596255,1.41,-0.316183709,9765
-0.441007298,11039,16.363636363636363,6.0,6.0,8.0,8.0,2.2,7.37,6.954545455,1.912936,1.46,-0.441007298,9766
-0.354071413,11040,25.654450261780106,7.0,6.0,9.0,9.0,1.91,7.16,6.954545455,1.74761,1.26,-0.354071413,9767
-0.35344766,11041,25.654450261780106,7.0,6.0,9.0,9.0,1.91,7.16,6.954545455,1.748649,1.26,-0.35344766,9768
-0.809580175,11042,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.926757,1.54,-0.809580175,9769
0.600781871,11044,31.88976377952756,9.0,6.0,11.0,11.0,2.54,9.225,7.5,1.610626,1.36,0.600781871,9770
-0.799937705,11045,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931072,1.54,-0.799937705,9771
-0.327991069,11046,34.04255319148936,8.0,6.0,10.0,10.0,1.88,7.635,7.5,1.709883,1.24,-0.327991069,9772
1.206747685,11047,0.0,5.0,3.0,5.0,7.0,1.9,14.534,0.5,1.022897,0.71,1.206747685,9773
-0.808339785,11048,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.925095,1.54,-0.808339785,9774
-0.424275515,11049,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.673751,1.26,-0.424275515,9775
0.906715148,11050,56.17977528089887,10.0,1.0,3.0,3.0,1.78,5.786,7.333333333,2.020092,1.42,0.906715148,9776
-0.924485615,11051,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.972283,1.64,-0.924485615,9777
-0.924424325,11052,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.978585,1.64,-0.924424325,9778
-0.188308385,11053,0.0,3.0,3.0,5.0,5.0,1.6,14.534,2.833333333,1.027898,0.71,-0.188308385,9779
-0.925217375,11055,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.975936,1.64,-0.925217375,9780
-0.922539495,11056,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.980377,1.64,-0.922539495,9781
-0.924485615,11057,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.972289,1.64,-0.924485615,9782
-0.922535985,11058,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.977929,1.64,-0.922535985,9783
-0.805539625,11059,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931126,1.54,-0.805539625,9784
-0.807303145,11060,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.92858,1.54,-0.807303145,9785
0.309042952,11061,3.007518796992481,2.0,6.0,4.0,4.0,1.33,6.84,7.5,1.908699,1.75,0.309042952,9786
-0.992339168,11062,3.007518796992481,2.0,6.0,4.0,4.0,1.33,6.84,7.5,2.129369,1.75,-0.992339168,9787
-0.924261765,11063,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.975712,1.64,-0.924261765,9788
-0.924264265,11064,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.975724,1.64,-0.924264265,9789
-0.924734085,1,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.975184,1.64,-0.924734085,9790
-1.007752865,2,3.0769230769230766,0.0,6.0,4.0,5.0,3.04,6.65,2.0,2.009432,1.75,-1.007752865,9791
0.01064938,3,42.631578947368425,9.0,6.0,11.0,11.0,1.9,7.726,6.954545455,1.75043,1.32,0.01064938,9792
-0.372914775,4,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,1.666666667,1.729211,1.26,-0.372914775,9793
-0.799665985,5,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.931198,1.54,-0.799665985,9794
-0.922539495,6,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.980372,1.64,-0.922539495,9795
0.024106362,7,42.631578947368425,9.0,6.0,11.0,11.0,1.9,7.726,7.5,1.751459,1.32,0.024106362,9796
2.278238295,8,0.0,0.0,4.242641,6.708204,6.082202,2.603715,10.201149,5.5,2.354349,0.945833,2.278238295,9797
-0.903173765,9,0.0,7.0,3.0,5.0,9.0,1.91,14.534,3.0,1.031271,0.71,-0.903173765,9798
1.064060675,10,25.654450261780106,0.0,6.0,9.0,5.0,3.04,7.16,3.25,1.46824,1.26,1.064060675,9799
2.229791725,12,0.0,0.0,3.779763,6.082202,7.398636,2.230044,11.478746,3.833333333,2.519067,0.859599,2.229791725,9800
-0.905261695,13,0.0,7.0,3.0,5.0,9.0,1.91,14.534,3.0,1.03173,0.71,-0.905261695,9801
-0.807133725,14,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.0,1.930401,1.54,-0.807133725,9802
-0.923087445,15,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.979877,1.64,-0.923087445,9803
-0.903124265,16,0.0,7.0,3.0,5.0,9.0,1.91,14.534,3.0,1.032001,0.71,-0.903124265,9804
-0.923420955,17,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.974584,1.64,-0.923420955,9805
-0.951701144,18,6.0,3.0,6.0,5.0,5.0,1.5,7.89,6.954545455,2.048727,1.7,-0.951701144,9806
-0.923420965,19,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.974584,1.64,-0.923420965,9807
-0.924734085,20,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.975188,1.64,-0.924734085,9808
-0.923087455,21,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.979878,1.64,-0.923087455,9809
-0.908994325,23,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.966657,1.64,-0.908994325,9810
-0.188308385,24,0.0,3.0,3.0,5.0,5.0,1.6,14.534,2.833333333,1.027901,0.71,-0.188308385,9811
-0.924264265,25,5.625,0.0,6.0,5.0,5.0,3.04,6.88,3.666666667,1.975724,1.64,-0.924264265,9812
-0.650840247,26,13.157894736842106,5.720332,6.0,7.0,7.740265,2.01475,7.28,6.954545455,1.940428,1.47,-0.650840247,9813
-1.867883485,27,0.0,10.0,4.0,6.0,4.0,2.01,13.618,1.666666667,0.990113,0.66,-1.867883485,9814
-0.593203134,28,16.956279002139258,5.003515,6.0,7.862224,7.056474,2.056296,7.139609,6.954545455,1.810153,1.347164,-0.593203134,9815
0.145108106,29,29.658913174325043,8.45194,6.0,10.288276,10.461769,2.365286,8.477776,7.5,1.872962,1.325815,0.145108106,9816
-0.003937615,32,2.5974025974025974,0.0,6.0,4.0,5.0,3.04,6.82,1.0,1.783896,1.6,-0.003937615,9817
-1.130536505,34,2.5974025974025974,0.0,6.0,4.0,5.0,3.04,6.82,3.428571429,2.035994,1.6,-1.130536505,9818
-1.132329535,35,2.5974025974025974,0.0,6.0,4.0,5.0,3.04,6.82,3.428571429,2.04373,1.6,-1.132329535,9819
-1.130486515,36,2.5974025974025974,0.0,6.0,4.0,5.0,3.04,6.82,3.428571429,2.041725,1.6,-1.130486515,9820
-0.468992265,37,2.5974025974025974,0.0,6.0,4.0,5.0,3.04,6.82,3.0,1.988216,1.6,-0.468992265,9821
0.817723582,38,60.60606060606061,0.0,6.0,12.0,7.559526,1.636557,9.394,7.5,1.578461,1.22,0.817723582,9822
0.158099365,39,29.658913174325043,8.558815,6.0,10.288276,10.567266,2.39924,8.477776,6.954545455,1.874152,1.325815,0.158099365,9823
0.458131539,40,0.0,0.0,3.301927,7.559526,9.094299,1.641921,8.083745,6.954545455,1.921687,1.216658,0.458131539,9824
-1.044646795,41,0.819672131147541,1.778279,6.0,3.0,3.0,1.30963,6.38,7.5,2.243433,1.9,-1.044646795,9825
-1.071060477,42,5.521472392638037,3.821708,6.0,5.0,5.914323,1.705524,6.74,5.954545455,1.893669,1.53,-1.071060477,9826
0.98745663,43,61.72839506172839,10.0,1.0,3.0,3.0,1.62,6.106,7.5,2.312854,1.45,0.98745663,9827
0.476720588,45,0.0,10.0,1.0,3.0,12.0,1.65,5.986,7.5,1.602166,1.21,0.476720588,9828
0.413788004,46,51.02040816326531,10.0,2.0,4.0,3.0,1.62,7.344,7.5,1.795534,1.39,0.413788004,9829
-0.916996969,47,2.5974025974025974,1.681793,6.0,4.0,3.722419,1.492881,6.82,7.5,1.99939,1.6,-0.916996969,9830
-0.602081256,48,6.600901320776387,2.70192,6.0,5.604079,4.89696,1.60608,7.109534,6.954545455,1.928573,1.500622,-0.602081256,9831
-0.828095745,49,4.460892508893251,3.37617,6.0,4.820285,5.507302,1.736416,6.97001,7.466666667,1.976241,1.555437,-0.828095745,9832
-0.606496984,50,13.157894736842106,5.438787,6.0,7.0,7.45391,1.902495,7.28,7.5,1.942868,1.47,-0.606496984,9833
-0.804308914,51,1.5915153226818388,1.933182,6.0,3.556893,4.075966,1.381016,6.848142,6.5,2.212246,1.830847,-0.804308914,9834
0.666031138,52,51.02040816326531,10.0,2.0,4.0,3.27766,1.717805,7.344,7.333333333,2.002028,1.39,0.666031138,9835
0.856454769,53,51.02040816326531,10.0,2.0,4.0,4.0,1.96,7.344,7.5,2.22725,1.39,0.856454769,9836
0.703291005,54,51.02040816326531,10.0,2.0,4.0,4.0,1.96,7.344,7.333333333,2.050467,1.39,0.703291005,9837
-0.195690259,56,13.157894736842106,7.937005,6.0,7.0,10.026596,1.729447,7.88,7.5,1.681649,1.51,-0.195690259,9838
-0.629076446,57,13.157894736842106,8.079331,6.0,7.0,10.16613,1.723202,7.88,7.333333333,1.866503,1.51,-0.629076446,9839
-0.258130861,58,28.070175438596493,8.568572,6.0,10.0,10.577023,2.064045,9.0,7.333333333,1.773333,1.36,-0.258130861,9840
-0.24570451,59,28.070175438596493,8.746897,6.0,10.0,6.178009,1.988689,9.0,6.954545455,1.832922,1.36,-0.24570451,9841
-0.343768351,60,28.070175438596493,8.45897,6.0,10.0,7.952707,2.195408,9.0,7.5,1.888653,1.36,-0.343768351,9842
-0.249490838,61,28.070175438596493,7.268482,6.0,10.0,9.283178,2.253015,9.0,7.5,1.564684,1.36,-0.249490838,9843
0.955842716,62,61.72839506172839,10.0,1.0,3.0,3.365865,1.748282,6.106,6.954545455,2.212753,1.45,0.955842716,9844
-0.098909027,63,25.654450261780106,10.0,6.0,9.0,12.0,1.65,7.16,7.5,1.549464,1.26,-0.098909027,9845
0.608431169,64,60.60606060606061,10.0,6.0,12.0,12.0,1.776712,9.394,7.111111111,1.762415,1.22,0.608431169,9846
0.615071291,65,60.60606060606061,10.0,6.0,12.0,7.135243,1.697598,9.394,5.75,1.622651,1.22,0.615071291,9847
-0.627049385,67,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,2.2,1.840632,1.54,-0.627049385,9848
0.526358175,68,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,2.4,1.965781,1.54,0.526358175,9849
-1.128855615,69,0.0,0.0,4.762203,5.646216,5.477226,2.562499,9.014186,6.0,2.276139,1.189688,-1.128855615,9850
0.11235458,70,32.59178271321298,8.790468,6.0,10.656022,10.792303,2.391655,8.66125,6.954545455,1.844266,1.318762,0.11235458,9851
-1.128029075,71,0.0,0.0,5.223303,5.785155,5.342729,2.684743,8.192846,5.6,2.220645,1.319071,-1.128029075,9852
-0.15076821,72,19.672131147540984,9.028805,6.0,8.0,3.650186,1.789889,7.87,4.9375,1.708317,1.32,-0.15076821,9853
-0.883936365,73,7.4074074074074066,0.0,6.0,6.0,5.0,3.04,7.099,3.6,2.1018,1.54,-0.883936365,9854
0.557315673,74,19.672131147540984,8.434327,6.0,8.0,4.160168,1.796513,7.87,6.727272727,1.714901,1.32,0.557315673,9855
-0.474615651,75,19.672131147540984,3.713179,6.0,8.0,5.777982,1.667508,7.87,6.666666667,1.807231,1.32,-0.474615651,9856
-0.15002221,76,19.672131147540984,3.567621,6.0,8.0,5.623413,1.654637,7.87,6.0,1.583108,1.32,-0.15002221,9857
-0.943553103,78,5.625,3.0,6.0,5.0,5.0,1.6,6.88,7.5,2.059168,1.64,-0.943553103,9858
-0.33159289,79,18.500959737286372,6.0,6.0,8.0,8.0,2.04378,7.699674,6.954545455,1.817434,1.365108,-0.33159289,9859
-0.386167905,80,17.399508173902284,6.0,6.0,8.0,8.0,1.96988,7.533034,6.954545455,1.863056,1.411757,-0.386167905,9860
-0.711613795,81,6.779661016949153,0.0,6.0,6.0,5.0,3.04,7.98,1.333333333,1.772737,1.62,-0.711613795,9861
-0.536618425,82,22.27272727272727,0.0,6.0,9.0,5.0,3.04,9.1,1.166666667,1.622365,1.41,-0.536618425,9862
-0.736683405,84,0.0,2.0,3.0,5.0,4.0,1.54,14.534,1.5,1.02484,0.71,-0.736683405,9863
0.545150007,85,60.60606060606061,10.0,6.0,12.0,7.040763,1.698837,9.394,7.111111111,1.774422,1.22,0.545150007,9864
0.61826686,86,60.60606060606061,10.0,6.0,12.0,7.559526,1.692243,9.394,7.5,1.587224,1.22,0.61826686,9865
0.623032933,87,60.60606060606061,10.0,6.0,12.0,7.948053,1.760044,9.394,6.5,1.602666,1.22,0.623032933,9866
0.548626397,89,60.60606060606061,10.0,6.0,12.0,6.480358,1.636599,9.394,4.294117647,1.766217,1.22,0.548626397,9867
0.543010376,90,31.88976377952756,8.276773,6.0,11.0,10.288276,2.30976,9.225,7.5,1.609785,1.36,0.543010376,9868
0.771292526,91,55.248618784530386,10.0,1.0,3.0,12.0,1.65,5.999,7.5,1.593802,1.22,0.771292526,9869
-0.214466522,92,28.070175438596493,8.617739,6.0,10.0,7.368063,2.296546,9.0,7.5,1.577307,1.36,-0.214466522,9870
0.534358789,93,60.60606060606061,10.0,6.0,12.0,7.040763,1.698837,9.394,7.333333333,1.772209,1.22,0.534358789,9871
0.514102499,94,60.60606060606061,10.0,6.0,12.0,7.493776,1.912999,9.394,4.75,1.604271,1.22,0.514102499,9872
0.535172817,95,60.60606060606061,10.0,6.0,12.0,7.864535,1.76296,9.394,7.333333333,1.757975,1.22,0.535172817,9873
0.434685122,96,60.60606060606061,10.0,6.0,12.0,8.485281,1.642448,9.394,2.588235294,1.779033,1.22,0.434685122,9874
-1.137932495,98,2.5974025974025974,0.0,6.0,4.0,5.0,3.04,6.82,4.285714286,1.975015,1.6,-1.137932495,9875
0.317955224,100,25.654450261780106,9.0,6.0,9.0,11.0,2.54,7.16,7.5,1.492464,1.26,0.317955224,9876
0.480388954,101,60.60606060606061,10.0,6.0,12.0,7.559526,1.692243,9.394,6.055555556,1.779018,1.22,0.480388954,9877
-1.128135245,102,0.0,0.0,5.223303,5.785155,5.342729,2.684743,8.192846,5.6,2.222113,1.319071,-1.128135245,9878
-0.228405009,103,28.070175438596493,8.746897,6.0,10.0,10.756538,2.16358,9.0,6.954545455,1.835285,1.36,-0.228405009,9879
0.521800735,104,60.60606060606061,0.0,6.0,12.0,6.89219,1.633882,9.394,6.954545455,1.886469,1.22,0.521800735,9880
1.368607895,105,0.0,0.0,3.779763,5.313293,5.406358,2.72739,11.901209,3.875,1.856065,0.934711,1.368607895,9881
-0.338192195,106,28.070175438596493,8.45897,6.0,10.0,7.400828,2.152141,9.0,7.5,1.883391,1.36,-0.338192195,9882
-0.168576428,107,28.070175438596493,8.746897,6.0,10.0,6.178009,2.078894,9.0,6.954545455,1.837301,1.36,-0.168576428,9883
0.388340054,108,31.88976377952756,8.139256,6.0,11.0,10.151556,2.26628,9.225,6.954545455,1.892345,1.36,0.388340054,9884
-1.345917155,109,0.0,4.0,3.0,5.0,6.0,2.36,14.534,2.833333333,1.025989,0.71,-1.345917155,9885
0.309801315,112,19.672131147540984,6.0,6.0,8.0,8.0,1.83,7.87,1.923076923,1.76422,1.32,0.309801315,9886
0.308873435,113,19.672131147540984,6.0,6.0,8.0,8.0,1.83,7.87,5.0,1.5888,1.32,0.308873435,9887
0.222084555,114,19.672131147540984,0.0,6.0,8.0,5.0,3.04,7.87,1.333333333,1.541407,1.32,0.222084555,9888
0.292778355,115,19.672131147540984,0.0,6.0,8.0,5.0,3.04,7.87,1.333333333,1.53553,1.32,0.292778355,9889
