Nd0,Nd1,Nd,Np0,Np1,Np,Ns0,Ns1,Ns,Out_e0,Out_e1,Out_e,ψ0,ψ1,ψ,First_IE0,First_IE1,First_IE,CN,L_bond,R0,R1,R,ΔGH
4.0,6.0,5.761587,6.0,6.0,6.0,2.0,2.0,2.0,6.0,8.0,7.773133,1.66,2.2,2.138904,6.766,8.7,8.483997,7.5,1.631827,1.39,1.44,1.43492,0.409950927
4.0,5.0,4.889664,6.0,6.0,6.0,2.0,2.0,2.0,6.0,7.0,6.892922,2.16,1.9,1.924525,7.099,7.88,7.798181,7.5,1.767423,1.54,1.51,1.512974,0.413956715
9.0,9.321698,9.289017,6.0,6.0,6.0,1.0,1.259921,1.231144,11.0,11.323713,11.290918,2.54,2.217437,2.247758,9.225,9.147009,9.154778,7.5,1.617453,1.36,1.38616,1.383522,0.564906832
10.0,10.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.78,1.729155,1.735849,5.786,5.882633,5.869656,7.333333333,2.026685,1.42,1.429164,1.427939,0.677423592
10.0,9.654894,9.688862,1.0,1.817121,1.71177,2.0,1.587401,1.624505,3.0,4.626065,4.429989,1.78,1.8191330000000001,1.815182,5.786,6.371434,6.310319,7.5,1.788368,1.42,1.385852,1.38923,0.864333553
2.289428,2.44949,2.423492,6.0,6.0,6.0,2.0,2.0,2.0,4.308869,4.472136,4.445952,1.52655,1.519868,1.520921,7.159487,7.335516,7.307437,7.5,1.994438,1.632662,1.649242,1.646613,-0.975464165
3.0,1.0,1.116123,6.0,6.0,6.0,2.0,2.0,2.0,5.0,3.0,3.157229,1.63,1.22,1.255864,6.74,6.38,6.415117,7.5,1.736957,1.53,1.9,1.859291,-0.155709253
4.0,1.0,1.148698,6.0,6.0,6.0,2.0,2.0,2.0,6.0,3.0,3.21532,2.16,1.22,1.291722,7.099,6.38,6.448494,7.5,1.777591,1.54,1.9,1.860503,-0.134440427
9.0,9.321698,9.289017,6.0,3.301927,3.505144,1.0,1.259921,1.231144,11.0,7.133492,7.449228,1.93,1.82058,1.831237,7.576,7.050375,7.101253,6.833333333,1.700512,1.45,1.45,1.45,0.793134831
10.0,9.0,9.095326,1.0,6.0,5.015753,2.0,1.0,1.071773,3.0,11.0,9.659742,1.62,1.93,1.896501,6.106,7.576,7.414326,7.5,1.815532,1.45,1.45,1.45,1.16971086
9.321698,9.587315,9.542526,3.301927,2.047673,2.217405,1.259921,1.515717,1.469734,7.133492,5.044636,5.344518,1.889141,1.857078,1.862384,7.00895,6.586024,6.654696,6.954545455,1.973765,1.36888,1.307263,1.317337,0.576045268
9.321698,9.486833,9.460566,3.301927,2.44949,2.567753,1.259921,1.414214,1.388651,7.133492,5.744563,5.944375,1.889141,1.869037,1.872197,7.00895,6.741545,6.783078,7.5,1.960486,1.36888,1.330038,1.336096,0.666157126
9.0,9.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,11.0,11.0,11.0,1.93,1.919948,1.920951,7.576,7.625674,7.620692,7.5,1.67507,1.45,1.405303,1.40971,0.846605609
9.0,9.0,9.0,6.0,6.0,6.0,1.0,1.0,1.0,11.0,11.0,11.0,1.9,1.93,1.926979,7.726,7.576,7.590868,7.5,1.526451,1.32,1.45,1.436444,0.499284948
9.654894,9.387404,9.431465,1.817121,2.930156,2.705866,1.587401,1.319508,1.36079,4.626065,6.541602,6.174551,1.849147,1.881074,1.875715,6.484342,6.900738,6.829526,6.954545455,1.954744,1.292298,1.353209,1.342861,0.71696976
9.654894,9.486833,9.513173,1.817121,2.44949,2.3366730000000002,1.587401,1.414214,1.440247,4.626065,5.744563,5.551466,1.849147,1.869037,1.865882,6.484342,6.741545,6.700266,7.5,1.95924,1.292298,1.330038,1.324006,0.702968687
9.0,9.654894,9.587315,6.0,1.817121,2.047673,1.0,1.587401,1.515717,11.0,4.626065,5.044636,1.93,1.849147,1.857078,7.576,6.484342,6.586024,7.5,1.690555,1.45,1.292298,1.307263,0.910288002
10.0,9.321698,9.387404,1.0,3.301927,2.930156,2.0,1.259921,1.319508,3.0,7.133492,6.541602,1.81,1.889141,1.881074,5.999,7.00895,6.900738,7.5,1.616384,1.22,1.36888,1.353209,0.640800471
2.0,1.587401,1.624505,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.634241,3.669259,1.3,1.229589,1.236455,6.65,6.271161,6.308053,7.5,1.919932,1.75,1.850755,1.840423,0.026879677
2.0,1.36079,1.45948,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.409177,3.509697,1.54,1.277434,1.321597,6.82,6.098708,6.223927,4.823529412,1.926466,1.6,1.846116,1.79871,-0.831598803
2.620741,2.352158,2.39493,6.0,6.0,6.0,2.0,2.0,2.0,4.641589,4.373448,4.417038,1.513217,1.523874,1.522092,7.515873,7.229386,7.276364,6.954545455,2.039541,1.665991,1.639274,1.643697,-0.921003709
3.0,3.0,3.0,6.0,6.0,6.0,2.0,2.0,2.0,5.0,5.0,5.0,1.63,1.6,1.602975,6.74,6.88,6.86587,7.5,1.698026,1.53,1.64,1.628653,0.206281882
1.0,2.0,1.866066,6.0,6.0,6.0,2.0,2.0,2.0,3.0,4.0,3.886567,1.1,1.3,1.278463,5.577,6.65,6.534006,7.5,2.143355,2.07,1.75,1.779636,1.088627195
2.0,1.587401,1.640671,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.634241,3.68437,1.54,1.376611,1.398846,6.82,6.377588,6.438988,6.117647059,1.970335,1.6,1.743426,1.722175,-0.732201468
2.620741,2.44949,2.475766,6.0,6.0,6.0,2.0,2.0,2.0,4.641589,4.472136,4.498474,1.513217,1.519868,1.518816,7.515873,7.335516,7.363703,7.5,2.025555,1.665991,1.649242,1.651876,-1.010037861
2.0,1.587401,1.624505,6.0,6.0,6.0,2.0,2.0,2.0,4.0,3.634241,3.669259,1.3,1.3197,1.317717,6.65,7.228259,7.16824,7.5,1.911614,1.75,1.733172,1.734848,0.147133449
2.289428,2.550849,2.505293,6.0,6.0,6.0,2.0,2.0,2.0,4.308869,4.573051,4.527921,1.52655,1.515874,1.517648,7.159487,7.443205,7.395149,6.954545455,2.005341,1.632662,1.659271,1.654806,-0.920146687
3.0,2.0,2.082759,6.0,6.0,6.0,2.0,2.0,2.0,5.0,4.0,4.090261,1.6,1.3,1.327275,6.88,6.65,6.67265,7.5,1.842316,1.64,1.75,1.738676,0.251636864
9.0,7.0,7.178149,6.0,6.0,6.0,1.0,2.0,1.866066,11.0,9.0,9.182428,2.54,1.91,1.96523,9.225,7.16,7.343758,7.5,1.615784,1.36,1.26,1.26966,0.465412897
1.0,1.0,1.0,6.0,6.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,1.1,1.22,1.207433,5.577,6.38,6.294753,7.5,2.165673,2.07,1.9,1.916352,0.50569663
3.0,2.0,2.082759,6.0,6.0,6.0,2.0,2.0,2.0,5.0,4.0,4.090261,1.63,1.3,1.329743,6.74,6.65,6.658946,7.5,1.74937,1.53,1.75,1.726646,0.141677839
4.0,1.0,1.148698,6.0,6.0,6.0,2.0,2.0,2.0,6.0,3.0,3.21532,2.36,1.22,1.303212,7.98,6.38,6.524375,7.5,1.775736,1.62,1.9,1.869949,-0.246016217
5.0,1.0,1.174619,6.0,6.0,6.0,2.0,2.0,2.0,7.0,3.0,3.265269,1.9,1.22,1.275261,7.28,6.38,6.46475,7.5,1.727149,1.47,1.9,1.851868,-0.083146016
6.0,1.0,1.196231,6.0,6.0,6.0,2.0,2.0,2.0,8.0,3.0,3.309163,2.2,1.22,1.294095,8.7,6.38,6.580979,7.5,1.702604,1.44,1.9,1.848053,-0.139690047
7.0,1.0,1.214814,6.0,6.0,6.0,2.0,2.0,2.0,9.0,3.0,3.34837,2.28,1.22,1.298725,7.46,6.38,6.480559,7.5,1.67858,1.42,1.9,1.84547,0.056748389
10.0,1.0,1.258925,6.0,6.0,6.0,2.0,2.0,2.0,12.0,3.0,3.446095,1.65,1.22,1.257396,9.394,6.38,6.631682,7.5,1.669118,1.22,1.9,1.817667,0.273939723
10.0,1.0,1.258925,1.0,6.0,5.015753,2.0,2.0,2.0,3.0,3.0,3.0,1.78,1.22,1.266969,5.786,6.38,6.317954,7.5,1.827238,1.42,1.9,1.84547,0.598157375
4.0,4.578857,4.517388,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.603854,6.54083,1.66,1.82339,1.806352,6.766,7.357457,7.296056,7.5,1.645207,1.39,1.406471,1.404815,0.278320619
4.820285,5.596066,5.458598,6.0,6.0,6.0,2.0,2.0,2.0,6.868285,7.652547,7.515878,1.82339,1.965608,1.941157,7.46853,8.082722,7.976956,6.954545455,1.879398,1.396635,1.401966,1.401076,-0.558840463
2.0,2.289428,2.258694,6.0,6.0,6.0,2.0,2.0,2.0,4.0,4.308869,4.276938,1.3,1.363513,1.357025,6.65,7.040013,7.000003,7.5,1.880889,1.75,1.733172,1.734848,0.330037895
4.0,1.0,1.148698,6.0,6.0,6.0,2.0,2.0,2.0,6.0,3.0,3.21532,1.66,1.22,1.258156,6.766,6.38,6.417588,7.5,1.687061,1.39,1.9,1.841534,-0.152984033
6.0,4.0,4.165519,6.0,6.0,6.0,2.0,2.0,2.0,8.0,6.0,6.175116,2.2,1.66,1.707417,8.7,6.766,6.938262,7.5,1.673509,1.44,1.39,1.394921,-0.124576709
3.0,2.0,2.082759,6.0,6.0,6.0,2.0,2.0,2.0,5.0,4.0,4.090261,1.5,1.3,1.318737,7.89,6.65,6.764679,7.5,1.836345,1.7,1.75,1.744935,0.146949908
5.808786,5.003515,5.129522,6.0,6.0,6.0,2.0,2.0,2.0,7.862224,7.056474,7.184789,2.002863,1.85795,1.881352,8.244005,7.617558,7.718558,6.954545455,1.883274,1.403302,1.397966,1.398854,-0.350957463
5.808786,5.291503,5.370006,6.0,6.0,6.0,2.0,2.0,2.0,7.862224,7.348469,7.427298,2.002863,1.911021,1.925237,8.244005,7.846694,7.90813,7.5,1.884005,1.403302,1.399964,1.400491,-0.326054829
4.0,5.808786,5.596066,6.0,6.0,6.0,2.0,2.0,2.0,6.0,7.862224,7.652547,1.66,2.002863,1.965608,6.766,8.244005,8.082722,7.5,1.629259,1.39,1.403302,1.401966,0.307713812
10.0,1.0,1.258925,6.0,6.0,6.0,2.0,2.0,2.0,12.0,3.0,3.446095,1.69,1.22,1.260412,8.993,6.38,6.602814,7.5,1.837563,1.44,1.9,1.848053,0.523620496
5.0,4.0,4.090261,6.0,6.0,6.0,2.0,2.0,2.0,7.0,6.0,6.093207,1.9,1.66,1.682568,7.28,6.766,6.815723,7.5,1.703099,1.47,1.39,1.3978,0.117462428
4.0,4.0,4.0,6.0,6.0,6.0,2.0,2.0,2.0,6.0,6.0,6.0,2.16,1.66,1.704287,7.099,6.766,6.798585,7.5,1.749723,1.54,1.39,1.404318,0.136348625
1.0,2.154435,1.995262,6.0,4.160168,4.315339,2.0,2.0,2.0,3.0,3.301927,3.270415,1.22,1.428867,1.406464,6.38,6.686384,6.655095,7.5,2.026372,1.9,1.712014,1.729944,0.289488852
10.0,1.0,1.258925,2.0,6.0,5.375751,2.0,2.0,2.0,4.0,3.0,3.087558,1.96,1.22,1.279232,7.344,6.38,6.470411,7.5,1.800466,1.39,1.9,1.841534,0.929335971
4.820285,5.291503,5.214147,6.0,6.0,6.0,2.0,2.0,2.0,6.868285,7.348469,7.270477,1.82339,1.911021,1.896909,7.46853,7.846694,7.785735,7.5,1.873092,1.396635,1.399964,1.399438,-0.501775606
2.0,10.0,8.513399,6.0,1.0,1.196231,2.0,2.0,2.0,4.0,3.0,3.087558,1.3,1.81,1.751076,6.65,5.999,6.061124,7.5,1.862652,1.75,1.22,1.264817,0.191233715
7.0,6.597042,6.6494,6.0,6.0,6.0,2.0,2.0,2.0,9.0,8.601386,8.653497,1.91,1.878825,1.882952,7.16,7.425163,7.389248,7.333333333,1.657876,1.26,1.282747,1.279691,0.448919941
6.6494,6.787482,6.764271,6.0,6.0,6.0,2.0,2.0,2.0,8.653497,8.790468,8.76749,1.882952,1.893725,1.891925,7.389248,7.296681,7.312028,6.954545455,1.746322,1.279691,1.271778,1.273093,0.325377537
8.0,4.693842,5.039684,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,7.029851,7.368063,2.28,1.853117,1.905053,9.0,8.098444,8.213225,7.333333333,1.811302,1.36,1.49849,1.47924,-0.139423512
8.0,4.693842,5.039684,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,7.029851,7.368063,2.28,1.836927,1.89062,9.0,8.011171,8.136461,7.333333333,1.810249,1.36,1.49849,1.47924,-0.106963052
8.0,5.915925,6.158832,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,8.079331,8.312379,2.28,2.044595,2.07452,9.0,8.286077,8.377892,7.333333333,1.81215,1.36,1.440641,1.429619,-0.132321068
8.0,5.915925,6.158832,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,8.079331,8.312379,2.28,2.056315,2.084822,9.0,8.233826,8.332087,7.333333333,1.800478,1.36,1.410192,1.403394,-0.210100047
8.0,5.039684,5.278032,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,7.368063,7.596578,2.28,1.905053,1.93959,9.0,8.213225,8.288703,7.5,1.59536,1.36,1.47924,1.46686,-0.192939052
8.0,5.039684,5.278032,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,7.368063,7.596578,2.28,1.89062,1.92636,9.0,8.136461,8.218948,7.5,1.598866,1.36,1.47924,1.46686,-0.18861149
5.768998,6.260338,6.180064,6.0,6.0,6.0,1.259921,1.189207,1.200103,7.937005,8.408964,8.33262,2.026111,2.086801,2.077099,8.229204,8.415482,8.385792,7.5,1.963523,1.447573,1.425165,1.42868,-0.110280392
5.768998,6.260338,6.180064,6.0,6.0,6.0,1.259921,1.189207,1.200103,7.937005,8.408964,8.33262,2.038696,2.096515,2.087278,8.173003,8.37234,8.340545,7.5,1.913811,1.414457,1.400642,1.402814,-0.118830209
5.656854,7.190808,6.964405,6.0,6.0,6.0,1.414214,1.112531,1.148698,7.745967,9.244202,9.028805,2.219189,2.261114,2.255478,7.993185,8.677395,8.582888,7.333333333,1.850474,1.447204,1.386257,1.394233,-0.066529793
5.0,8.0,7.632696,6.0,6.0,6.0,2.0,1.0,1.071773,7.0,10.0,9.649611,1.9,2.28,2.238807,7.88,9.0,8.881184,7.5,1.659095,1.51,1.36,1.374304,-0.361534664
6.324555,7.441953,7.282257,6.0,6.0,6.0,1.414214,1.112531,1.148698,8.3666,9.466053,9.311499,2.081346,2.216936,2.198359,8.094443,8.711071,8.626215,7.333333333,1.807618,1.413931,1.376371,1.381321,-0.107999942
8.0,7.162038,7.268482,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,9.177553,9.283178,2.28,2.248892,2.253015,9.0,8.88341,8.898868,7.333333333,1.785491,1.36,1.390229,1.38616,-0.042417785
6.928203,7.653651,7.5527,6.0,6.0,6.0,1.414214,1.112531,1.148698,8.944272,9.662528,9.563525,2.239643,2.267506,2.263771,8.848729,8.953182,8.939184,7.333333333,1.832642,1.399428,1.372012,1.375636,-0.216455674
6.928203,7.653651,7.5527,6.0,6.0,6.0,1.414214,1.112531,1.148698,8.944272,9.662528,9.563525,2.239643,2.267506,2.263771,8.144323,8.727553,8.647439,7.333333333,1.782908,1.409113,1.374927,1.379436,-0.153166077
7.268482,7.5527,7.50457,6.0,6.0,6.0,1.259921,1.148698,1.166529,9.283178,9.563525,9.516219,2.253015,2.263771,2.261974,8.898868,8.939184,8.932452,6.954545455,1.899674,1.38616,1.375636,1.377385,-0.172673238
8.0,4.0,4.287094,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,6.69433,6.968453,2.28,1.788219,1.832197,9.0,7.672942,7.796325,7.5,1.594698,1.36,1.564406,1.542653,-0.371838526
8.0,8.0,8.0,6.0,6.0,6.0,1.259921,1.148698,1.166529,10.0,10.0,10.0,2.138007,2.193711,2.184327,8.519838,8.70875,8.676976,6.954545455,1.847944,1.318762,1.335105,1.332367,-0.24717719
8.0,8.0,8.0,6.0,6.0,6.0,1.259921,1.189207,1.200103,10.0,10.0,10.0,2.138007,2.172654,2.167146,8.519838,8.637422,8.618749,7.5,1.836903,1.318762,1.328953,1.327339,-0.182168378
8.0,7.599507,7.651725,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,9.602868,9.654894,2.28,2.28,2.28,9.0,8.373267,8.454241,7.333333333,1.76628,1.36,1.382771,1.379713,-0.190872211
8.0,4.0,4.287094,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,6.69433,6.968453,2.28,1.851015,1.890002,9.0,8.024819,8.117382,7.5,1.605017,1.36,1.520351,1.5035,-0.324647184
6.349604,6.964405,6.857952,6.0,6.0,6.0,1.259921,1.148698,1.166529,8.434327,9.028805,8.926892,2.051127,2.139782,2.124744,8.183498,8.500812,8.447085,6.954545455,1.909604,1.369927,1.365948,1.36661,-0.201349819
8.0,5.915925,6.158832,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,8.079331,8.312379,2.28,2.056315,2.084822,9.0,8.233826,8.332087,7.333333333,1.809484,1.36,1.410192,1.403394,-0.170277411
8.0,5.768998,5.960729,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,7.937005,8.122524,2.28,2.026111,2.050172,9.0,8.229204,8.303215,7.5,1.67769,1.36,1.447573,1.438568,-0.071144435
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.658844,1.630937,1.635312,7.580469,7.543837,7.549609,7.5,1.86471,1.428901,1.419075,1.420622,-0.633593399
7.0,2.645751,3.214096,6.0,6.0,6.0,2.0,2.0,2.0,9.0,5.196152,5.799546,1.91,1.449483,1.531712,7.16,6.319123,6.479001,3.882352941,1.718859,1.26,1.614992,1.536776,-0.329068626
6.0,8.360378,7.944391,6.0,6.0,6.0,2.0,1.134313,1.237726,8.0,10.38118,9.97328,1.83,2.393018,2.296274,7.87,8.962361,8.784927,6.333333333,1.717306,1.32,1.352638,1.347565,-0.123845947
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.55,1.676255,1.658844,7.435,7.374998,7.38297,7.333333333,1.731568,1.39,1.420241,1.416171,-0.436058889
7.862224,7.056474,7.184789,6.0,6.0,6.0,1.259921,1.515717,1.469734,9.892175,9.086802,9.216327,2.277051,2.086432,2.117056,8.749216,8.386319,8.44574,6.954545455,1.902527,1.346534,1.335857,1.33763,0.199916459
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.658844,1.614418,1.621739,7.38297,7.403738,7.400273,6.954545455,1.849244,1.416171,1.405644,1.407393,-0.592400398
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.658844,1.630937,1.635312,7.38297,7.395943,7.393893,7.5,1.857048,1.416171,1.409582,1.410621,-0.597754102
7.0,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,9.0,9.0,9.0,1.91,1.91,1.91,7.16,7.16,7.16,2.909090909,1.552286,1.26,1.26,1.26,-0.380928897
5.0,5.233176,5.195648,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.237624,7.199575,1.55,1.691821,1.668595,7.435,7.732867,7.685054,7.5,1.800218,1.39,1.402335,1.40038,-0.539091256
7.483315,7.83733,7.789177,6.0,6.0,6.0,1.414214,1.112531,1.148698,9.486833,9.839214,9.791484,2.28,2.28,2.28,8.1939,8.743866,8.668456,7.333333333,1.773251,1.389676,1.369063,1.371794,-0.191380792
8.0,5.039684,5.278032,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,7.368063,7.596578,2.28,2.000461,2.026799,9.0,8.205212,8.281425,7.5,1.609664,1.36,1.435707,1.427951,-0.173534342
6.0,7.862224,7.348469,6.0,6.0,6.0,2.0,1.259921,1.414214,8.0,9.892175,9.380832,1.83,2.277051,2.155968,7.87,8.749216,8.520607,4.5,1.758799,1.32,1.346534,1.339851,1.018064539
5.477226,5.142233,5.185686,6.0,6.0,6.0,2.0,2.0,2.0,7.483315,7.14529,7.189463,1.846619,1.6358,1.662455,8.042667,7.616916,7.672354,7.333333333,1.802825,1.414779,1.397578,1.399859,-0.410285899
8.0,3.595404,4.0,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,6.293508,6.69433,2.28,1.792598,1.851015,9.0,7.884471,8.024819,7.333333333,1.781695,1.36,1.546645,1.520351,-0.23899704
5.656854,7.190808,6.964405,6.0,6.0,6.0,1.414214,1.112531,1.148698,7.745967,9.244202,9.028805,1.945456,2.171354,2.139782,7.803461,8.613494,8.500812,7.333333333,1.815253,1.374918,1.364573,1.365948,-0.085207823
5.0,5.378269,5.313293,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.384053,7.318611,1.55,1.783069,1.741922,7.435,7.917285,7.834785,6.954545455,1.801477,1.39,1.409788,1.406471,-0.6139261
8.0,4.219064,4.594793,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,6.904214,7.253802,2.28,1.880933,1.929811,9.0,8.095927,8.211012,7.333333333,1.791805,1.36,1.507372,1.486835,-0.461931881
8.0,4.219064,4.594793,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,6.904214,7.253802,2.28,1.944867,1.986534,9.0,8.855883,8.874964,7.333333333,1.790297,1.36,1.456657,1.443383,-0.423463148
8.0,5.222047,5.527652,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,7.543223,7.83218,2.28,1.931565,1.974752,9.0,8.271224,8.364875,7.333333333,1.797369,1.36,1.469708,1.454584,-0.309480103
8.0,5.222047,5.527652,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,7.543223,7.83218,2.28,1.918053,1.962775,9.0,8.199839,8.302272,7.333333333,1.797525,1.36,1.469708,1.454584,-0.312406143
4.898979,6.879491,6.575007,6.0,6.0,6.0,1.414214,1.112531,1.148698,7.071068,8.98851,8.705506,1.849324,2.13776,2.096844,8.426743,8.819578,8.76616,7.333333333,1.902758,1.520526,1.407499,1.42207,-0.056900092
5.0,5.0,5.0,6.0,6.0,6.0,2.0,2.0,2.0,7.0,7.0,7.0,1.55,1.681514,1.658844,7.435,7.609902,7.580469,6.954545455,1.793329,1.39,1.436811,1.428901,-0.652061085
8.0,7.651725,7.685859,6.0,6.0,6.0,1.0,1.259921,1.231144,10.0,9.654894,9.688862,2.28,2.28,2.28,9.0,8.454241,8.507293,7.5,1.560064,1.36,1.379713,1.377729,-0.309054517
7.0,8.0,7.893885,6.0,6.0,6.0,2.0,1.0,1.071773,9.0,10.0,9.895193,2.28,2.28,2.28,7.46,9.0,8.832673,7.5,1.56085,1.42,1.36,1.365884,-0.071397501
1.0,8.0,6.498019,6.0,6.0,6.0,2.0,2.0,2.0,3.0,10.0,8.865682,1.22,2.2,2.074037,6.38,8.34,8.119542,7.5,2.007869,1.9,1.39,1.434131,1.060242728
8.0,7.677968,7.720145,6.0,6.0,6.0,1.0,1.237726,1.203025,10.0,9.681012,9.722949,2.28,2.25508,2.258387,9.0,9.030652,9.026559,7.333333333,1.768397,1.36,1.375193,1.373157,-0.174420345
7.483315,7.83733,7.789177,6.0,6.0,6.0,1.414214,1.112531,1.148698,9.486833,9.839214,9.791484,2.239643,2.267506,2.263771,9.049862,9.015313,9.019912,7.333333333,1.795324,1.384774,1.367575,1.369856,-0.228282014
0.0,0.0,0.0,2.44949,4.554447,4.192963,1.414214,1.112531,1.148698,5.744563,9.007032,8.482784,1.762754,1.876916,1.861277,6.734236,7.306359,7.227354,7.333333333,1.851877,1.324575,1.410192,1.398465,0.267980293
6.349604,6.727171,6.666096,6.0,6.0,6.0,2.0,2.0,2.0,8.434327,8.801117,8.74216,1.969049,1.946399,1.949958,7.451981,7.49732,7.490143,7.5,1.826095,1.332871,1.30902,1.312758,-0.434707163
8.0,5.222047,5.527652,6.0,6.0,6.0,2.0,2.0,2.0,10.0,7.543223,7.83218,2.2,1.971335,2.000394,8.34,7.839338,7.904316,7.333333333,1.766608,1.39,1.451498,1.443143,-0.244419861
8.0,3.595404,4.0,6.0,6.0,6.0,2.0,2.0,2.0,10.0,6.293508,6.69433,2.2,1.685163,1.746141,8.34,7.144117,7.293079,7.333333333,1.805252,1.39,1.620079,1.587328,0.00498635
8.0,4.219064,4.594793,6.0,6.0,6.0,2.0,2.0,2.0,10.0,6.904214,7.253802,2.2,1.897364,1.935175,8.34,8.401034,8.392871,7.333333333,1.788226,1.39,1.478828,1.466664,-0.408123682
8.0,5.222047,5.527652,6.0,6.0,6.0,2.0,2.0,2.0,10.0,7.543223,7.83218,2.2,1.871205,1.912031,8.34,7.778686,7.851287,7.333333333,1.782151,1.39,1.492077,1.478045,-0.232730803
5.039684,5.656854,5.554605,6.0,6.0,6.0,2.0,2.0,2.0,7.368063,7.952707,7.857401,1.953389,2.012321,2.002899,7.798998,7.930866,7.909898,7.5,1.919406,1.456744,1.439763,1.442431,-0.108107835
8.0,6.463465,6.649903,6.0,6.0,6.0,2.0,2.0,2.0,10.0,8.545527,8.726505,2.2,2.017379,2.040824,8.34,7.820186,7.887577,7.333333333,1.754275,1.39,1.39,1.39,-0.12718179
6.349604,6.964405,6.857952,6.0,6.0,6.0,2.0,2.0,2.0,8.434327,9.028805,8.926892,2.186585,2.191941,2.191048,7.90393,8.075553,8.046693,6.954545455,1.922094,1.438302,1.418783,1.422018,-0.202480316
8.0,4.219064,4.594793,6.0,6.0,6.0,2.0,2.0,2.0,10.0,6.904214,7.253802,2.2,1.777453,1.828723,8.34,7.36872,7.491382,7.333333333,1.800978,1.39,1.571202,1.545739,-0.37285596
8.0,3.595404,4.0,6.0,6.0,6.0,2.0,2.0,2.0,10.0,6.293508,6.69433,2.2,1.828449,1.874109,8.34,8.416363,8.406141,7.333333333,1.805964,1.39,1.501908,1.486481,-0.091539639
8.0,5.222047,5.527652,6.0,6.0,6.0,2.0,2.0,2.0,10.0,7.543223,7.83218,2.2,1.884387,1.923699,8.34,7.846404,7.91049,7.333333333,1.812059,1.39,1.492077,1.478045,-0.24037761
2.0,8.0,6.964405,6.0,6.0,6.0,2.0,2.0,2.0,4.0,10.0,9.124435,1.3,2.2,2.087251,6.65,8.34,8.153266,7.5,1.849816,1.75,1.39,1.422385,0.566898025
5.768998,6.575007,6.433248,6.0,6.0,6.0,2.0,2.0,2.0,7.937005,8.705506,8.57244,1.936328,2.037776,2.020506,8.187218,8.247992,8.237832,6.954545455,1.977291,1.486481,1.44711,1.453599,-0.102533311
3.0,8.0,7.25259,6.0,6.0,6.0,2.0,2.0,2.0,5.0,10.0,9.33033,1.6,2.2,2.131044,6.88,8.34,8.181036,7.5,1.77488,1.64,1.39,1.413181,0.067386679
8.0,5.915925,6.158832,6.0,6.0,6.0,2.0,2.0,2.0,10.0,8.079331,8.312379,2.2,2.00609,2.030922,8.34,7.810928,7.879483,7.333333333,1.759634,1.39,1.431655,1.42603,-0.147191409
8.0,7.599507,7.651725,6.0,6.0,6.0,1.0,1.305512,1.259921,10.0,9.602868,9.654894,2.28,2.248892,2.253015,9.0,9.038331,9.033211,7.333333333,1.773619,1.36,1.379017,1.376466,-0.148060269
8.0,4.219064,4.594793,6.0,6.0,6.0,2.0,2.0,2.0,10.0,6.904214,7.253802,2.2,1.834992,1.87992,8.34,7.680111,7.764985,7.333333333,1.794442,1.39,1.530314,1.510817,-0.427441044
9.0,0.0,0.0,6.0,3.012051,3.301927,1.0,1.305512,1.259921,11.0,6.673677,7.133492,1.93,1.800014,1.816827,7.576,6.919784,7.003883,7.333333333,1.837298,1.45,1.352521,1.365129,0.597162663
